994
1988
pt=0, lineID=781, koords=(0.182,73.33) <-> pt=1, lineID=781, koords=(5.6953,74.9794) & pt=0, lineID=308, koords=(0.119,95.031) <-> pt=1, lineID=308, koords=(2.628,90.2407)
pt=0, lineID=459, koords=(91.5332,52.3492) <-> pt=1, lineID=459, koords=(94.862,56.825) & pt=0, lineID=108, koords=(91.0217,54.6791) <-> pt=1, lineID=108, koords=(91.56,50.493)
pt=0, lineID=537, koords=(91.5363,6.3731) <-> pt=1, lineID=537, koords=(93.776,5.879) & pt=0, lineID=367, koords=(84.9936,13.9442) <-> pt=1, lineID=367, koords=(92.721,5.347)
pt=0, lineID=537, koords=(91.5363,6.3731) <-> pt=1, lineID=537, koords=(93.776,5.879) & pt=0, lineID=555, koords=(84.7647,6.1124) <-> pt=1, lineID=555, koords=(92.013,3.254)
pt=0, lineID=566, koords=(85.6564,29.7754) <-> pt=1, lineID=566, koords=(94.85,27.231) & pt=0, lineID=808, koords=(84.5784,30.8493) <-> pt=1, lineID=808, koords=(93.116,29.243)
pt=0, lineID=969, koords=(90.2132,30.0895) <-> pt=1, lineID=969, koords=(92.725,26.422) & pt=0, lineID=921, koords=(88.8358,27.4854) <-> pt=1, lineID=921, koords=(97.391,21.301)
pt=0, lineID=459, koords=(91.5332,52.3492) <-> pt=1, lineID=459, koords=(94.862,56.825) & pt=0, lineID=2, koords=(89.4166,51.6337) <-> pt=1, lineID=2, koords=(93.173,56.806)
pt=0, lineID=814, koords=(90.1651,44.3456) <-> pt=1, lineID=814, koords=(94.307,38.531) & pt=0, lineID=880, koords=(90.0339,39.243) <-> pt=1, lineID=880, koords=(96.524,33.613)
pt=0, lineID=26, koords=(91.6087,76.8053) <-> pt=1, lineID=26, koords=(96.609,75.684) & pt=0, lineID=836, koords=(91.0067,76.8325) <-> pt=1, lineID=836, koords=(95.634,79.789)
pt=0, lineID=26, koords=(91.6087,76.8053) <-> pt=1, lineID=26, koords=(96.609,75.684) & pt=0, lineID=632, koords=(91.403,74.5084) <-> pt=1, lineID=632, koords=(93.275,82.734)
pt=0, lineID=59, koords=(91.5267,54.6809) <-> pt=1, lineID=59, koords=(92.128,60.593) & pt=0, lineID=446, koords=(87.718,62.2008) <-> pt=1, lineID=446, koords=(96.746,65.838)
pt=0, lineID=598, koords=(91.1467,57.1767) <-> pt=1, lineID=598, koords=(94.404,56.227) & pt=0, lineID=459, koords=(91.5332,52.3492) <-> pt=1, lineID=459, koords=(94.862,56.825)
pt=0, lineID=446, koords=(87.718,62.2008) <-> pt=1, lineID=446, koords=(96.746,65.838) & pt=0, lineID=204, koords=(89.6917,67.6516) <-> pt=1, lineID=204, koords=(94.531,71.429)
pt=0, lineID=239, koords=(86.8112,63.6793) <-> pt=1, lineID=239, koords=(95.701,63.963) & pt=0, lineID=59, koords=(91.5267,54.6809) <-> pt=1, lineID=59, koords=(92.128,60.593)
pt=0, lineID=447, koords=(91.8246,5.303) <-> pt=1, lineID=447, koords=(93.352,5.361) & pt=0, lineID=537, koords=(91.5363,6.3731) <-> pt=1, lineID=537, koords=(93.776,5.879)
pt=0, lineID=447, koords=(91.8246,5.303) <-> pt=1, lineID=447, koords=(93.352,5.361) & pt=0, lineID=555, koords=(84.7647,6.1124) <-> pt=1, lineID=555, koords=(92.013,3.254)
pt=0, lineID=537, koords=(91.5363,6.3731) <-> pt=1, lineID=537, koords=(93.776,5.879) & pt=0, lineID=156, koords=(90.2157,8.5918) <-> pt=1, lineID=156, koords=(99.666,9.297)
pt=0, lineID=367, koords=(84.9936,13.9442) <-> pt=1, lineID=367, koords=(92.721,5.347) & pt=0, lineID=447, koords=(91.8246,5.303) <-> pt=1, lineID=447, koords=(93.352,5.361)
pt=0, lineID=632, koords=(91.403,74.5084) <-> pt=1, lineID=632, koords=(93.275,82.734) & pt=0, lineID=836, koords=(91.0067,76.8325) <-> pt=1, lineID=836, koords=(95.634,79.789)
pt=0, lineID=26, koords=(91.6087,76.8053) <-> pt=1, lineID=26, koords=(96.609,75.684) & pt=0, lineID=204, koords=(89.6917,67.6516) <-> pt=1, lineID=204, koords=(94.531,71.429)
pt=0, lineID=20, koords=(87.3293,88.2471) <-> pt=1, lineID=20, koords=(95.489,90.428) & pt=0, lineID=62, koords=(89.8068,86.3539) <-> pt=1, lineID=62, koords=(92.429,88.672)
pt=0, lineID=447, koords=(91.8246,5.303) <-> pt=1, lineID=447, koords=(93.352,5.361) & pt=0, lineID=285, koords=(87.4255,5.3496) <-> pt=1, lineID=285, koords=(94.672,0.961)
pt=0, lineID=156, koords=(90.2157,8.5918) <-> pt=1, lineID=156, koords=(99.666,9.297) & pt=0, lineID=157, koords=(91.1407,11.2572) <-> pt=1, lineID=157, koords=(93.353,6.329)
pt=0, lineID=226, koords=(88.4953,11.4272) <-> pt=1, lineID=226, koords=(97.466,4.605) & pt=0, lineID=537, koords=(91.5363,6.3731) <-> pt=1, lineID=537, koords=(93.776,5.879)
pt=0, lineID=805, koords=(92.0478,80.2826) <-> pt=1, lineID=805, koords=(96.399,84.363) & pt=0, lineID=422, koords=(88.4439,78.6257) <-> pt=1, lineID=422, koords=(94.767,86.428)
pt=0, lineID=805, koords=(92.0478,80.2826) <-> pt=1, lineID=805, koords=(96.399,84.363) & pt=0, lineID=836, koords=(91.0067,76.8325) <-> pt=1, lineID=836, koords=(95.634,79.789)
pt=0, lineID=632, koords=(91.403,74.5084) <-> pt=1, lineID=632, koords=(93.275,82.734) & pt=0, lineID=805, koords=(92.0478,80.2826) <-> pt=1, lineID=805, koords=(96.399,84.363)
pt=0, lineID=836, koords=(91.0067,76.8325) <-> pt=1, lineID=836, koords=(95.634,79.789) & pt=0, lineID=26, koords=(91.6087,76.8053) <-> pt=1, lineID=26, koords=(96.609,75.684)
pt=0, lineID=239, koords=(86.8112,63.6793) <-> pt=1, lineID=239, koords=(95.701,63.963) & pt=0, lineID=598, koords=(91.1467,57.1767) <-> pt=1, lineID=598, koords=(94.404,56.227)
pt=0, lineID=808, koords=(84.5784,30.8493) <-> pt=1, lineID=808, koords=(93.116,29.243) & pt=0, lineID=228, koords=(90.7526,37.846) <-> pt=1, lineID=228, koords=(92.737,30.943)
pt=0, lineID=776, koords=(85.7949,34.1937) <-> pt=1, lineID=776, koords=(93.082,28.713) & pt=0, lineID=566, koords=(85.6564,29.7754) <-> pt=1, lineID=566, koords=(94.85,27.231)
pt=0, lineID=156, koords=(90.2157,8.5918) <-> pt=1, lineID=156, koords=(99.666,9.297) & pt=0, lineID=326, koords=(86.9146,14.0994) <-> pt=1, lineID=326, koords=(94.96,8.555)
pt=0, lineID=157, koords=(91.1407,11.2572) <-> pt=1, lineID=157, koords=(93.353,6.329) & pt=0, lineID=226, koords=(88.4953,11.4272) <-> pt=1, lineID=226, koords=(97.466,4.605)
pt=0, lineID=389, koords=(91.34,48.4183) <-> pt=1, lineID=389, koords=(98.83,50.755) & pt=0, lineID=580, koords=(90.6622,43.4563) <-> pt=1, lineID=580, koords=(96.366,41.089)
pt=0, lineID=226, koords=(88.4953,11.4272) <-> pt=1, lineID=226, koords=(97.466,4.605) & pt=0, lineID=156, koords=(90.2157,8.5918) <-> pt=1, lineID=156, koords=(99.666,9.297)
pt=0, lineID=157, koords=(91.1407,11.2572) <-> pt=1, lineID=157, koords=(93.353,6.329) & pt=0, lineID=537, koords=(91.5363,6.3731) <-> pt=1, lineID=537, koords=(93.776,5.879)
pt=0, lineID=20, koords=(87.3293,88.2471) <-> pt=1, lineID=20, koords=(95.489,90.428) & pt=0, lineID=887, koords=(88.1167,81.8669) <-> pt=1, lineID=887, koords=(92.781,87.787)
pt=0, lineID=845, koords=(92.5389,23.349) <-> pt=1, lineID=845, koords=(96.232,16.304) & pt=0, lineID=281, koords=(90.6956,25.5678) <-> pt=1, lineID=281, koords=(93.225,23.313)
pt=0, lineID=845, koords=(92.5389,23.349) <-> pt=1, lineID=845, koords=(96.232,16.304) & pt=0, lineID=729, koords=(87.4322,20.6331) <-> pt=1, lineID=729, koords=(94.934,21.015)
pt=0, lineID=425, koords=(92.6283,90.8963) <-> pt=1, lineID=425, koords=(93.233,94.154) & pt=0, lineID=980, koords=(90.6372,94.873) <-> pt=1, lineID=980, koords=(99.401,99.051)
pt=0, lineID=425, koords=(92.6283,90.8963) <-> pt=1, lineID=425, koords=(93.233,94.154) & pt=0, lineID=20, koords=(87.3293,88.2471) <-> pt=1, lineID=20, koords=(95.489,90.428)
pt=0, lineID=537, koords=(91.5363,6.3731) <-> pt=1, lineID=537, koords=(93.776,5.879) & pt=0, lineID=447, koords=(91.8246,5.303) <-> pt=1, lineID=447, koords=(93.352,5.361)
pt=0, lineID=566, koords=(85.6564,29.7754) <-> pt=1, lineID=566, koords=(94.85,27.231) & pt=0, lineID=921, koords=(88.8358,27.4854) <-> pt=1, lineID=921, koords=(97.391,21.301)
pt=0, lineID=319, koords=(92.729,30.795) <-> pt=1, lineID=319, koords=(93.2985,28.5845) & pt=0, lineID=228, koords=(90.7526,37.846) <-> pt=1, lineID=228, koords=(92.737,30.943)
pt=0, lineID=319, koords=(92.729,30.795) <-> pt=1, lineID=319, koords=(93.2985,28.5845) & pt=0, lineID=808, koords=(84.5784,30.8493) <-> pt=1, lineID=808, koords=(93.116,29.243)
pt=0, lineID=134, koords=(90.9546,37.7656) <-> pt=1, lineID=134, koords=(96.975,34.041) & pt=0, lineID=319, koords=(92.729,30.795) <-> pt=1, lineID=319, koords=(93.2985,28.5845)
pt=0, lineID=20, koords=(87.3293,88.2471) <-> pt=1, lineID=20, koords=(95.489,90.428) & pt=0, lineID=422, koords=(88.4439,78.6257) <-> pt=1, lineID=422, koords=(94.767,86.428)
pt=0, lineID=632, koords=(91.403,74.5084) <-> pt=1, lineID=632, koords=(93.275,82.734) & pt=0, lineID=422, koords=(88.4439,78.6257) <-> pt=1, lineID=422, koords=(94.767,86.428)
pt=0, lineID=805, koords=(92.0478,80.2826) <-> pt=1, lineID=805, koords=(96.399,84.363) & pt=0, lineID=836, koords=(91.0067,76.8325) <-> pt=1, lineID=836, koords=(95.634,79.789)
pt=0, lineID=230, koords=(92.9657,80.9691) <-> pt=1, lineID=230, koords=(99.839,85.283) & pt=0, lineID=805, koords=(92.0478,80.2826) <-> pt=1, lineID=805, koords=(96.399,84.363)
pt=0, lineID=230, koords=(92.9657,80.9691) <-> pt=1, lineID=230, koords=(99.839,85.283) & pt=0, lineID=836, koords=(91.0067,76.8325) <-> pt=1, lineID=836, koords=(95.634,79.789)
pt=0, lineID=2, koords=(89.4166,51.6337) <-> pt=1, lineID=2, koords=(93.173,56.806) & pt=0, lineID=239, koords=(86.8112,63.6793) <-> pt=1, lineID=239, koords=(95.701,63.963)
pt=0, lineID=598, koords=(91.1467,57.1767) <-> pt=1, lineID=598, koords=(94.404,56.227) & pt=0, lineID=387, koords=(90.6902,49.1373) <-> pt=1, lineID=387, koords=(94.983,51.581)
pt=0, lineID=808, koords=(84.5784,30.8493) <-> pt=1, lineID=808, koords=(93.116,29.243) & pt=0, lineID=566, koords=(85.6564,29.7754) <-> pt=1, lineID=566, koords=(94.85,27.231)
pt=0, lineID=319, koords=(92.729,30.795) <-> pt=1, lineID=319, koords=(93.2985,28.5845) & pt=0, lineID=566, koords=(85.6564,29.7754) <-> pt=1, lineID=566, koords=(94.85,27.231)
pt=0, lineID=239, koords=(86.8112,63.6793) <-> pt=1, lineID=239, koords=(95.701,63.963) & pt=0, lineID=459, koords=(91.5332,52.3492) <-> pt=1, lineID=459, koords=(94.862,56.825)
pt=0, lineID=921, koords=(88.8358,27.4854) <-> pt=1, lineID=921, koords=(97.391,21.301) & pt=0, lineID=845, koords=(92.5389,23.349) <-> pt=1, lineID=845, koords=(96.232,16.304)
pt=0, lineID=980, koords=(90.6372,94.873) <-> pt=1, lineID=980, koords=(99.401,99.051) & pt=0, lineID=20, koords=(87.3293,88.2471) <-> pt=1, lineID=20, koords=(95.489,90.428)
pt=0, lineID=422, koords=(88.4439,78.6257) <-> pt=1, lineID=422, koords=(94.767,86.428) & pt=0, lineID=805, koords=(92.0478,80.2826) <-> pt=1, lineID=805, koords=(96.399,84.363)
pt=0, lineID=134, koords=(90.9546,37.7656) <-> pt=1, lineID=134, koords=(96.975,34.041) & pt=0, lineID=566, koords=(85.6564,29.7754) <-> pt=1, lineID=566, koords=(94.85,27.231)
pt=0, lineID=978, koords=(93.3507,2.9202) <-> pt=1, lineID=978, koords=(99.612,1.85) & pt=0, lineID=447, koords=(91.8246,5.303) <-> pt=1, lineID=447, koords=(93.352,5.361)
pt=0, lineID=978, koords=(93.3507,2.9202) <-> pt=1, lineID=978, koords=(99.612,1.85) & pt=0, lineID=285, koords=(87.4255,5.3496) <-> pt=1, lineID=285, koords=(94.672,0.961)
pt=0, lineID=537, koords=(91.5363,6.3731) <-> pt=1, lineID=537, koords=(93.776,5.879) & pt=0, lineID=978, koords=(93.3507,2.9202) <-> pt=1, lineID=978, koords=(99.612,1.85)
pt=0, lineID=226, koords=(88.4953,11.4272) <-> pt=1, lineID=226, koords=(97.466,4.605) & pt=0, lineID=537, koords=(91.5363,6.3731) <-> pt=1, lineID=537, koords=(93.776,5.879)
pt=0, lineID=680, koords=(93.4632,51.644) <-> pt=1, lineID=680, koords=(98.296,47.576) & pt=0, lineID=598, koords=(91.1467,57.1767) <-> pt=1, lineID=598, koords=(94.404,56.227)
pt=0, lineID=680, koords=(93.4632,51.644) <-> pt=1, lineID=680, koords=(98.296,47.576) & pt=0, lineID=387, koords=(90.6902,49.1373) <-> pt=1, lineID=387, koords=(94.983,51.581)
pt=0, lineID=134, koords=(90.9546,37.7656) <-> pt=1, lineID=134, koords=(96.975,34.041) & pt=0, lineID=814, koords=(90.1651,44.3456) <-> pt=1, lineID=814, koords=(94.307,38.531)
pt=0, lineID=880, koords=(90.0339,39.243) <-> pt=1, lineID=880, koords=(96.524,33.613) & pt=0, lineID=566, koords=(85.6564,29.7754) <-> pt=1, lineID=566, koords=(94.85,27.231)
pt=0, lineID=226, koords=(88.4953,11.4272) <-> pt=1, lineID=226, koords=(97.466,4.605) & pt=0, lineID=978, koords=(93.3507,2.9202) <-> pt=1, lineID=978, koords=(99.612,1.85)
pt=0, lineID=729, koords=(87.4322,20.6331) <-> pt=1, lineID=729, koords=(94.934,21.015) & pt=0, lineID=921, koords=(88.8358,27.4854) <-> pt=1, lineID=921, koords=(97.391,21.301)
pt=0, lineID=845, koords=(92.5389,23.349) <-> pt=1, lineID=845, koords=(96.232,16.304) & pt=0, lineID=203, koords=(85.0643,19.602) <-> pt=1, lineID=203, koords=(94.199,17.469)
pt=0, lineID=752, koords=(93.8488,67.2147) <-> pt=1, lineID=752, koords=(97.703,73.164) & pt=0, lineID=204, koords=(89.6917,67.6516) <-> pt=1, lineID=204, koords=(94.531,71.429)
pt=0, lineID=752, koords=(93.8488,67.2147) <-> pt=1, lineID=752, koords=(97.703,73.164) & pt=0, lineID=446, koords=(87.718,62.2008) <-> pt=1, lineID=446, koords=(96.746,65.838)
pt=0, lineID=694, koords=(93.8823,39.9045) <-> pt=1, lineID=694, koords=(94.6,43.951) & pt=0, lineID=777, koords=(88.3248,45.1258) <-> pt=1, lineID=777, koords=(95.081,40.266)
pt=0, lineID=694, koords=(93.8823,39.9045) <-> pt=1, lineID=694, koords=(94.6,43.951) & pt=0, lineID=814, koords=(90.1651,44.3456) <-> pt=1, lineID=814, koords=(94.307,38.531)
pt=0, lineID=360, koords=(94.0228,37.9484) <-> pt=1, lineID=360, koords=(95.42,31.337) & pt=0, lineID=814, koords=(90.1651,44.3456) <-> pt=1, lineID=814, koords=(94.307,38.531)
pt=0, lineID=360, koords=(94.0228,37.9484) <-> pt=1, lineID=360, koords=(95.42,31.337) & pt=0, lineID=134, koords=(90.9546,37.7656) <-> pt=1, lineID=134, koords=(96.975,34.041)
pt=0, lineID=694, koords=(93.8823,39.9045) <-> pt=1, lineID=694, koords=(94.6,43.951) & pt=0, lineID=580, koords=(90.6622,43.4563) <-> pt=1, lineID=580, koords=(96.366,41.089)
pt=0, lineID=777, koords=(88.3248,45.1258) <-> pt=1, lineID=777, koords=(95.081,40.266) & pt=0, lineID=814, koords=(90.1651,44.3456) <-> pt=1, lineID=814, koords=(94.307,38.531)
pt=0, lineID=387, koords=(90.6902,49.1373) <-> pt=1, lineID=387, koords=(94.983,51.581) & pt=0, lineID=598, koords=(91.1467,57.1767) <-> pt=1, lineID=598, koords=(94.404,56.227)
pt=0, lineID=680, koords=(93.4632,51.644) <-> pt=1, lineID=680, koords=(98.296,47.576) & pt=0, lineID=389, koords=(91.34,48.4183) <-> pt=1, lineID=389, koords=(98.83,50.755)
pt=0, lineID=33, koords=(94.1418,44.0356) <-> pt=1, lineID=33, koords=(94.263,38.802) & pt=0, lineID=389, koords=(91.34,48.4183) <-> pt=1, lineID=389, koords=(98.83,50.755)
pt=0, lineID=33, koords=(94.1418,44.0356) <-> pt=1, lineID=33, koords=(94.263,38.802) & pt=0, lineID=580, koords=(90.6622,43.4563) <-> pt=1, lineID=580, koords=(96.366,41.089)
pt=0, lineID=580, koords=(90.6622,43.4563) <-> pt=1, lineID=580, koords=(96.366,41.089) & pt=0, lineID=389, koords=(91.34,48.4183) <-> pt=1, lineID=389, koords=(98.83,50.755)
pt=0, lineID=33, koords=(94.1418,44.0356) <-> pt=1, lineID=33, koords=(94.263,38.802) & pt=0, lineID=694, koords=(93.8823,39.9045) <-> pt=1, lineID=694, koords=(94.6,43.951)
pt=0, lineID=694, koords=(93.8823,39.9045) <-> pt=1, lineID=694, koords=(94.6,43.951) & pt=0, lineID=580, koords=(90.6622,43.4563) <-> pt=1, lineID=580, koords=(96.366,41.089)
pt=0, lineID=33, koords=(94.1418,44.0356) <-> pt=1, lineID=33, koords=(94.263,38.802) & pt=0, lineID=777, koords=(88.3248,45.1258) <-> pt=1, lineID=777, koords=(95.081,40.266)
pt=0, lineID=845, koords=(92.5389,23.349) <-> pt=1, lineID=845, koords=(96.232,16.304) & pt=0, lineID=201, koords=(88.1191,14.0123) <-> pt=1, lineID=201, koords=(96.903,10.68)
pt=0, lineID=777, koords=(88.3248,45.1258) <-> pt=1, lineID=777, koords=(95.081,40.266) & pt=0, lineID=694, koords=(93.8823,39.9045) <-> pt=1, lineID=694, koords=(94.6,43.951)
pt=0, lineID=33, koords=(94.1418,44.0356) <-> pt=1, lineID=33, koords=(94.263,38.802) & pt=0, lineID=814, koords=(90.1651,44.3456) <-> pt=1, lineID=814, koords=(94.307,38.531)
pt=0, lineID=694, koords=(93.8823,39.9045) <-> pt=1, lineID=694, koords=(94.6,43.951) & pt=0, lineID=389, koords=(91.34,48.4183) <-> pt=1, lineID=389, koords=(98.83,50.755)
pt=0, lineID=580, koords=(90.6622,43.4563) <-> pt=1, lineID=580, koords=(96.366,41.089) & pt=0, lineID=777, koords=(88.3248,45.1258) <-> pt=1, lineID=777, koords=(95.081,40.266)
pt=0, lineID=777, koords=(88.3248,45.1258) <-> pt=1, lineID=777, koords=(95.081,40.266) & pt=0, lineID=814, koords=(90.1651,44.3456) <-> pt=1, lineID=814, koords=(94.307,38.531)
pt=0, lineID=814, koords=(90.1651,44.3456) <-> pt=1, lineID=814, koords=(94.307,38.531) & pt=0, lineID=580, koords=(90.6622,43.4563) <-> pt=1, lineID=580, koords=(96.366,41.089)
pt=0, lineID=777, koords=(88.3248,45.1258) <-> pt=1, lineID=777, koords=(95.081,40.266) & pt=0, lineID=360, koords=(94.0228,37.9484) <-> pt=1, lineID=360, koords=(95.42,31.337)
pt=0, lineID=580, koords=(90.6622,43.4563) <-> pt=1, lineID=580, koords=(96.366,41.089) & pt=0, lineID=777, koords=(88.3248,45.1258) <-> pt=1, lineID=777, koords=(95.081,40.266)
pt=0, lineID=371, koords=(94.3348,65.8365) <-> pt=1, lineID=371, koords=(96.883,69.429) & pt=0, lineID=752, koords=(93.8488,67.2147) <-> pt=1, lineID=752, koords=(97.703,73.164)
pt=0, lineID=371, koords=(94.3348,65.8365) <-> pt=1, lineID=371, koords=(96.883,69.429) & pt=0, lineID=446, koords=(87.718,62.2008) <-> pt=1, lineID=446, koords=(96.746,65.838)
pt=0, lineID=459, koords=(91.5332,52.3492) <-> pt=1, lineID=459, koords=(94.862,56.825) & pt=0, lineID=387, koords=(90.6902,49.1373) <-> pt=1, lineID=387, koords=(94.983,51.581)
pt=0, lineID=156, koords=(90.2157,8.5918) <-> pt=1, lineID=156, koords=(99.666,9.297) & pt=0, lineID=250, koords=(88.1597,14.1171) <-> pt=1, lineID=250, koords=(97.276,9.628)
pt=0, lineID=326, koords=(86.9146,14.0994) <-> pt=1, lineID=326, koords=(94.96,8.555) & pt=0, lineID=226, koords=(88.4953,11.4272) <-> pt=1, lineID=226, koords=(97.466,4.605)
pt=0, lineID=134, koords=(90.9546,37.7656) <-> pt=1, lineID=134, koords=(96.975,34.041) & pt=0, lineID=777, koords=(88.3248,45.1258) <-> pt=1, lineID=777, koords=(95.081,40.266)
pt=0, lineID=360, koords=(94.0228,37.9484) <-> pt=1, lineID=360, koords=(95.42,31.337) & pt=0, lineID=880, koords=(90.0339,39.243) <-> pt=1, lineID=880, koords=(96.524,33.613)
pt=0, lineID=26, koords=(91.6087,76.8053) <-> pt=1, lineID=26, koords=(96.609,75.684) & pt=0, lineID=752, koords=(93.8488,67.2147) <-> pt=1, lineID=752, koords=(97.703,73.164)
pt=0, lineID=880, koords=(90.0339,39.243) <-> pt=1, lineID=880, koords=(96.524,33.613) & pt=0, lineID=134, koords=(90.9546,37.7656) <-> pt=1, lineID=134, koords=(96.975,34.041)
pt=0, lineID=360, koords=(94.0228,37.9484) <-> pt=1, lineID=360, koords=(95.42,31.337) & pt=0, lineID=566, koords=(85.6564,29.7754) <-> pt=1, lineID=566, koords=(94.85,27.231)
pt=0, lineID=389, koords=(91.34,48.4183) <-> pt=1, lineID=389, koords=(98.83,50.755) & pt=0, lineID=580, koords=(90.6622,43.4563) <-> pt=1, lineID=580, koords=(96.366,41.089)
pt=0, lineID=919, koords=(94.6553,90.6933) <-> pt=1, lineID=919, koords=(98.123,92.492) & pt=0, lineID=980, koords=(90.6372,94.873) <-> pt=1, lineID=980, koords=(99.401,99.051)
pt=0, lineID=919, koords=(94.6553,90.6933) <-> pt=1, lineID=919, koords=(98.123,92.492) & pt=0, lineID=20, koords=(87.3293,88.2471) <-> pt=1, lineID=20, koords=(95.489,90.428)
pt=0, lineID=20, koords=(87.3293,88.2471) <-> pt=1, lineID=20, koords=(95.489,90.428) & pt=0, lineID=805, koords=(92.0478,80.2826) <-> pt=1, lineID=805, koords=(96.399,84.363)
pt=0, lineID=360, koords=(94.0228,37.9484) <-> pt=1, lineID=360, koords=(95.42,31.337) & pt=0, lineID=921, koords=(88.8358,27.4854) <-> pt=1, lineID=921, koords=(97.391,21.301)
pt=0, lineID=239, koords=(86.8112,63.6793) <-> pt=1, lineID=239, koords=(95.701,63.963) & pt=0, lineID=387, koords=(90.6902,49.1373) <-> pt=1, lineID=387, koords=(94.983,51.581)
pt=0, lineID=921, koords=(88.8358,27.4854) <-> pt=1, lineID=921, koords=(97.391,21.301) & pt=0, lineID=845, koords=(92.5389,23.349) <-> pt=1, lineID=845, koords=(96.232,16.304)
pt=0, lineID=156, koords=(90.2157,8.5918) <-> pt=1, lineID=156, koords=(99.666,9.297) & pt=0, lineID=226, koords=(88.4953,11.4272) <-> pt=1, lineID=226, koords=(97.466,4.605)
pt=0, lineID=226, koords=(88.4953,11.4272) <-> pt=1, lineID=226, koords=(97.466,4.605) & pt=0, lineID=250, koords=(88.1597,14.1171) <-> pt=1, lineID=250, koords=(97.276,9.628)
pt=0, lineID=156, koords=(90.2157,8.5918) <-> pt=1, lineID=156, koords=(99.666,9.297) & pt=0, lineID=978, koords=(93.3507,2.9202) <-> pt=1, lineID=978, koords=(99.612,1.85)
pt=0, lineID=239, koords=(86.8112,63.6793) <-> pt=1, lineID=239, koords=(95.701,63.963) & pt=0, lineID=680, koords=(93.4632,51.644) <-> pt=1, lineID=680, koords=(98.296,47.576)
pt=0, lineID=580, koords=(90.6622,43.4563) <-> pt=1, lineID=580, koords=(96.366,41.089) & pt=0, lineID=134, koords=(90.9546,37.7656) <-> pt=1, lineID=134, koords=(96.975,34.041)
pt=0, lineID=960, koords=(95.1764,41.9398) <-> pt=1, lineID=960, koords=(97.379,44.664) & pt=0, lineID=389, koords=(91.34,48.4183) <-> pt=1, lineID=389, koords=(98.83,50.755)
pt=0, lineID=960, koords=(95.1764,41.9398) <-> pt=1, lineID=960, koords=(97.379,44.664) & pt=0, lineID=580, koords=(90.6622,43.4563) <-> pt=1, lineID=580, koords=(96.366,41.089)
pt=0, lineID=880, koords=(90.0339,39.243) <-> pt=1, lineID=880, koords=(96.524,33.613) & pt=0, lineID=921, koords=(88.8358,27.4854) <-> pt=1, lineID=921, koords=(97.391,21.301)
pt=0, lineID=919, koords=(94.6553,90.6933) <-> pt=1, lineID=919, koords=(98.123,92.492) & pt=0, lineID=805, koords=(92.0478,80.2826) <-> pt=1, lineID=805, koords=(96.399,84.363)
pt=0, lineID=958, koords=(95.5848,84.766) <-> pt=1, lineID=958, koords=(96.017,91.124) & pt=0, lineID=919, koords=(94.6553,90.6933) <-> pt=1, lineID=919, koords=(98.123,92.492)
